family,name,class,cap-shape,Cap-surface,cap-color,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type
18,125,1,5,3,2,6,6,1,6,0,1
18,125,1,5,3,8,6,3,1,6,0,1
18,125,1,5,3,8,6,9,1,6,0,1
18,125,1,5,3,8,6,6,1,6,0,1
18,125,1,5,3,5,6,3,1,6,0,1
18,125,1,5,3,5,6,9,1,6,0,1
18,125,1,5,3,5,6,6,1,6,0,1
18,125,1,5,8,2,6,3,1,6,0,1
18,125,1,5,8,2,6,9,1,6,0,1
18,125,1,5,8,2,6,6,1,6,0,1
18,125,1,5,8,8,6,3,1,6,0,1
18,125,1,5,8,8,6,9,1,6,0,1
18,125,1,5,8,8,6,6,1,6,0,1
18,125,1,5,8,5,6,3,1,6,0,1
18,125,1,5,8,5,6,9,1,6,0,1
18,125,1,5,8,5,6,6,1,6,0,1
18,154,1,6,8,2,8,3,1,6,0,1
18,154,1,6,8,2,8,9,1,6,0,1
18,154,1,6,8,2,8,6,1,6,0,1
18,154,1,6,8,8,8,3,1,6,0,1
18,154,1,6,8,8,8,9,1,6,0,1
18,154,1,6,8,8,8,6,1,6,0,1
18,154,1,6,8,3,8,3,1,6,0,1
18,154,1,6,8,3,8,9,1,6,0,1
18,154,1,6,8,3,8,6,1,6,0,1
18,154,1,6,8,5,8,3,1,6,0,1
18,154,1,6,8,5,8,9,1,6,0,1
18,154,1,6,8,5,8,6,1,6,0,1
18,154,1,2,8,2,8,3,1,6,0,1
18,154,1,2,8,2,8,9,1,6,0,1
18,154,1,2,8,2,8,6,1,6,0,1
18,154,1,2,8,8,8,3,1,6,0,1
18,154,1,2,8,8,8,9,1,6,0,1
18,154,1,2,8,8,8,6,1,6,0,1
18,154,1,2,8,3,8,3,1,6,0,1
18,154,1,2,8,3,8,9,1,6,0,1
18,154,1,2,8,3,8,6,1,6,0,1
18,154,1,2,8,5,8,3,1,6,0,1
18,154,1,2,8,5,8,9,1,6,0,1
18,154,1,2,8,5,8,6,1,6,0,1
18,154,1,5,8,2,8,3,1,6,0,1
18,154,1,5,8,2,8,9,1,6,0,1
18,154,1,5,8,2,8,6,1,6,0,1
18,154,1,5,8,8,8,3,1,6,0,1
18,154,1,5,8,8,8,9,1,6,0,1
18,154,1,5,8,8,8,6,1,6,0,1
18,154,1,5,8,3,8,3,1,6,0,1
18,154,1,5,8,3,8,9,1,6,0,1
18,154,1,5,8,3,8,6,1,6,0,1
18,154,1,5,8,5,8,3,1,6,0,1
18,154,1,5,8,5,8,9,1,6,0,1
18,154,1,5,8,5,8,6,1,6,0,1
18,111,1,2,0,5,8,6,1,6,0,1
18,111,1,2,0,5,8,1,1,6,0,1
18,111,1,2,0,1,8,6,1,6,0,1
18,111,1,2,0,1,8,1,1,6,0,1
18,111,1,5,0,5,8,6,1,6,0,1
18,111,1,5,0,5,8,1,1,6,0,1
18,111,1,5,0,1,8,6,1,6,0,1
18,111,1,5,0,1,8,1,1,6,0,1
18,143,1,5,11,1,8,1,1,6,0,1
18,143,1,5,11,1,8,6,1,6,0,1
18,143,1,5,11,5,8,1,1,6,0,1
18,143,1,5,11,5,8,6,1,6,0,1
18,128,1,2,9,5,8,6,1,6,0,1
18,128,1,2,9,6,8,6,1,6,0,1
18,128,1,5,9,5,8,6,1,6,0,1
18,128,1,5,9,6,8,6,1,6,0,1
18,31,0,2,0,2,8,3,1,6,0,1
18,31,0,2,0,2,8,6,1,6,0,1
18,31,0,2,0,9,8,3,1,6,0,1
18,31,0,2,0,9,8,6,1,6,0,1
18,31,0,2,0,5,8,3,1,6,0,1
18,31,0,2,0,5,8,6,1,6,0,1
18,31,0,2,0,7,8,3,1,6,0,1
18,31,0,2,0,7,8,6,1,6,0,1
18,31,0,5,0,2,8,3,1,6,0,1
18,31,0,5,0,2,8,6,1,6,0,1
18,31,0,5,0,9,8,3,1,6,0,1
18,31,0,5,0,9,8,6,1,6,0,1
18,31,0,5,0,5,8,3,1,6,0,1
18,31,0,5,0,5,8,6,1,6,0,1
18,31,0,5,0,7,8,3,1,6,0,1
18,31,0,5,0,7,8,6,1,6,0,1
18,165,1,5,8,7,8,8,1,6,1,1
18,115,0,5,8,10,8,11,1,6,0,1
18,115,0,5,8,7,8,11,1,6,0,1
18,115,0,5,8,6,8,11,1,6,0,1
18,134,1,5,11,6,8,11,1,6,1,1
18,134,1,5,11,11,8,11,1,6,1,1
18,134,1,5,11,8,8,11,1,6,1,1
17,56,0,6,7,5,3,11,1,6,0,1
17,56,0,6,7,5,3,6,1,6,0,1
17,156,0,6,10,5,7,6,1,6,0,1
8,123,1,6,5,5,8,6,1,6,0,1
8,123,1,6,5,10,8,6,1,6,0,1
8,123,1,2,5,5,8,6,1,6,0,1
8,123,1,2,5,10,8,6,1,6,0,1
8,139,1,0,8,5,3,6,1,6,0,1
8,139,1,0,8,5,3,3,1,6,0,1
8,139,1,2,8,5,3,6,1,6,0,1
8,139,1,2,8,5,3,3,1,6,0,1
8,161,1,6,0,10,2,11,1,6,0,1
8,161,1,5,0,10,2,11,1,6,0,1
8,13,1,6,4,4,8,11,1,6,0,1
8,13,1,6,4,3,8,11,1,6,0,1
8,13,1,2,4,4,8,11,1,6,0,1
8,13,1,2,4,3,8,11,1,6,0,1
8,82,1,6,7,10,3,6,1,6,0,1
8,82,1,6,7,11,3,6,1,6,0,1
8,82,1,6,7,2,3,6,1,6,0,1
8,82,1,6,7,5,3,6,1,6,0,1
8,82,1,6,3,10,3,6,1,6,0,1
8,82,1,6,3,11,3,6,1,6,0,1
8,82,1,6,3,2,3,6,1,6,0,1
8,82,1,6,3,5,3,6,1,6,0,1
8,148,0,6,6,10,8,11,1,6,0,1
8,148,0,5,6,10,8,11,1,6,0,1
8,2,1,6,9,7,8,8,1,6,0,1
8,2,1,2,9,7,8,8,1,6,0,1
1,47,1,1,3,11,8,12,1,6,0,1
1,47,1,1,3,5,8,12,1,6,0,1
1,47,1,1,8,11,8,12,1,6,0,1
1,47,1,1,8,5,8,12,1,6,0,1
1,47,1,2,3,11,8,12,1,6,0,1
1,47,1,2,3,5,8,12,1,6,0,1
1,47,1,2,8,11,8,12,1,6,0,1
1,47,1,2,8,5,8,12,1,6,0,1
1,17,1,0,2,5,8,6,1,6,0,1
1,17,1,0,2,6,8,6,1,6,0,1
1,17,1,0,2,11,8,6,1,6,0,1
1,17,1,0,2,10,8,6,1,6,0,1
1,133,0,6,11,5,8,6,1,4,1,8
1,133,0,6,11,5,8,11,1,4,1,8
1,133,0,6,11,10,8,6,1,4,1,8
1,133,0,6,11,10,8,11,1,4,1,8
20,121,1,6,10,11,7,12,1,6,1,8
20,121,1,6,10,11,7,6,1,6,1,8
20,121,1,6,10,5,7,12,1,6,1,8
20,121,1,6,10,5,7,6,1,6,1,8
20,26,1,6,3,5,7,6,1,6,1,7
20,26,1,6,3,5,7,7,1,6,1,7
20,26,1,6,3,6,7,6,1,6,1,7
20,26,1,6,3,6,7,7,1,6,1,7
20,26,1,6,8,5,7,6,1,6,1,7
20,26,1,6,8,5,7,7,1,6,1,7
20,26,1,6,8,6,7,6,1,6,1,7
20,26,1,6,8,6,7,7,1,6,1,7
20,21,0,6,3,5,7,6,1,6,1,6
20,21,0,6,3,5,5,6,1,6,1,6
20,142,1,0,7,11,8,12,0,4,1,7
20,142,1,6,7,11,8,12,0,4,1,7
20,16,1,6,1,1,8,12,1,4,1,7
20,16,1,6,1,1,8,1,1,4,1,7
20,16,1,6,1,1,8,6,1,4,1,7
20,159,1,0,3,8,7,11,1,6,1,0
20,159,1,0,3,8,7,5,1,6,1,0
20,159,1,0,3,8,7,6,1,6,1,0
20,159,1,0,3,4,7,11,1,6,1,0
20,159,1,0,3,4,7,5,1,6,1,0
20,159,1,0,3,4,7,6,1,6,1,0
20,159,1,0,8,8,7,11,1,6,1,0
20,159,1,0,8,8,7,5,1,6,1,0
20,159,1,0,8,8,7,6,1,6,1,0
20,159,1,0,8,4,7,11,1,6,1,0
20,159,1,0,8,4,7,5,1,6,1,0
20,159,1,0,8,4,7,6,1,6,1,0
20,159,1,0,10,8,7,11,1,6,1,0
20,159,1,0,10,8,7,5,1,6,1,0
20,159,1,0,10,8,7,6,1,6,1,0
20,159,1,0,10,4,7,11,1,6,1,0
20,159,1,0,10,4,7,5,1,6,1,0
20,159,1,0,10,4,7,6,1,6,1,0
20,159,1,6,3,8,7,11,1,6,1,0
20,159,1,6,3,8,7,5,1,6,1,0
20,159,1,6,3,8,7,6,1,6,1,0
20,159,1,6,3,4,7,11,1,6,1,0
20,159,1,6,3,4,7,5,1,6,1,0
20,159,1,6,3,4,7,6,1,6,1,0
20,159,1,6,8,8,7,11,1,6,1,0
20,159,1,6,8,8,7,5,1,6,1,0
20,159,1,6,8,8,7,6,1,6,1,0
20,159,1,6,8,4,7,11,1,6,1,0
20,159,1,6,8,4,7,5,1,6,1,0
20,159,1,6,8,4,7,6,1,6,1,0
20,159,1,6,10,8,7,11,1,6,1,0
20,159,1,6,10,8,7,5,1,6,1,0
20,159,1,6,10,8,7,6,1,6,1,0
20,159,1,6,10,4,7,11,1,6,1,0
20,159,1,6,10,4,7,5,1,6,1,0
20,159,1,6,10,4,7,6,1,6,1,0
20,45,1,4,8,5,6,12,1,6,1,0
20,84,1,0,8,5,8,6,1,6,1,1
20,84,1,0,8,11,8,6,1,6,1,1
5,107,1,6,4,5,8,6,1,0,0,1
5,107,1,6,4,5,8,6,1,2,0,1
5,107,1,6,1,5,8,6,1,0,0,1
5,107,1,6,1,5,8,6,1,2,0,1
5,106,1,6,11,2,8,3,1,3,0,1
5,106,1,6,11,2,8,10,1,3,0,1
5,106,1,6,11,2,8,6,1,3,0,1
5,106,1,6,11,9,8,3,1,3,0,1
5,106,1,6,11,9,8,10,1,3,0,1
5,106,1,6,11,9,8,6,1,3,0,1
5,106,1,6,11,5,8,3,1,3,0,1
5,106,1,6,11,5,8,10,1,3,0,1
5,106,1,6,11,5,8,6,1,3,0,1
5,12,1,6,4,1,8,1,1,6,0,1
5,109,1,1,5,10,8,11,1,6,0,1
5,109,1,1,5,11,8,11,1,6,0,1
5,109,1,1,1,10,8,11,1,6,0,1
5,109,1,1,1,11,8,11,1,6,0,1
5,138,1,1,4,11,8,11,1,6,0,1
5,36,1,1,11,10,3,11,1,6,0,1
5,36,1,1,11,10,3,10,1,6,0,1
5,36,1,1,11,9,3,11,1,6,0,1
5,36,1,1,11,9,3,10,1,6,0,1
5,36,1,2,11,10,3,11,1,6,0,1
5,36,1,2,11,10,3,10,1,6,0,1
5,36,1,2,11,9,3,11,1,6,0,1
5,36,1,2,11,9,3,10,1,6,0,1
5,104,1,6,7,5,7,6,1,6,0,1
5,104,1,6,8,5,7,6,1,6,0,1
5,40,1,6,8,5,8,11,1,2,1,7
5,114,1,0,0,5,3,12,1,6,1,8
5,114,1,0,0,5,3,6,1,6,1,8
5,114,1,0,5,5,3,12,1,6,1,8
5,114,1,0,5,5,3,6,1,6,1,8
5,114,1,6,0,5,3,12,1,6,1,8
5,114,1,6,0,5,3,6,1,6,1,8
5,114,1,6,5,5,3,12,1,6,1,8
5,114,1,6,5,5,3,6,1,6,1,8
5,114,1,2,0,5,3,12,1,6,1,8
5,114,1,2,0,5,3,6,1,6,1,8
5,114,1,2,5,5,3,12,1,6,1,8
5,114,1,2,5,5,3,6,1,6,1,8
5,131,1,6,0,11,8,7,1,6,1,6
5,131,1,6,0,11,8,12,1,6,1,6
5,131,1,6,0,6,8,7,1,6,1,6
5,131,1,6,0,6,8,12,1,6,1,6
5,131,1,6,1,11,8,7,1,6,1,6
5,131,1,6,1,11,8,12,1,6,1,6
5,131,1,6,1,6,8,7,1,6,1,6
5,131,1,6,1,6,8,12,1,6,1,6
5,131,1,6,10,11,8,7,1,6,1,6
5,131,1,6,10,11,8,12,1,6,1,6
5,131,1,6,10,6,8,7,1,6,1,6
5,131,1,6,10,6,8,12,1,6,1,6
5,131,1,6,4,11,8,7,1,6,1,6
5,131,1,6,4,11,8,12,1,6,1,6
5,131,1,6,4,6,8,7,1,6,1,6
5,131,1,6,4,6,8,12,1,6,1,6
5,88,1,0,3,5,6,6,1,6,0,1
14,58,0,4,7,10,8,11,1,4,1,0
14,58,0,4,10,10,8,11,1,4,1,0
14,58,0,6,7,10,8,11,1,4,1,0
14,58,0,6,10,10,8,11,1,4,1,0
14,58,0,2,7,10,8,11,1,4,1,0
14,58,0,2,10,10,8,11,1,4,1,0
14,39,0,2,4,5,8,11,1,6,1,3
14,39,0,2,4,5,8,11,1,6,1,6
14,39,0,2,10,5,8,11,1,6,1,3
14,39,0,2,10,5,8,11,1,6,1,6
14,39,0,6,4,5,8,11,1,6,1,3
14,39,0,6,4,5,8,11,1,6,1,6
14,39,0,6,10,5,8,11,1,6,1,3
14,39,0,6,10,5,8,11,1,6,1,6
14,74,0,4,7,10,8,11,1,6,1,3
14,74,0,4,7,10,8,11,1,6,1,6
14,74,0,4,7,5,8,11,1,6,1,3
14,74,0,4,7,5,8,11,1,6,1,6
14,74,0,6,7,10,8,11,1,6,1,3
14,74,0,6,7,10,8,11,1,6,1,6
14,74,0,6,7,5,8,11,1,6,1,3
14,74,0,6,7,5,8,11,1,6,1,6
14,74,0,2,7,10,8,11,1,6,1,3
14,74,0,2,7,10,8,11,1,6,1,6
14,74,0,2,7,5,8,11,1,6,1,3
14,74,0,2,7,5,8,11,1,6,1,6
14,171,1,6,10,10,8,11,1,6,1,3
14,11,0,4,4,5,7,11,1,6,1,3
14,11,0,4,4,5,7,11,1,6,1,5
14,11,0,4,10,5,7,11,1,6,1,3
14,11,0,4,10,5,7,11,1,6,1,5
14,11,0,6,4,5,7,11,1,6,1,3
14,11,0,6,4,5,7,11,1,6,1,5
14,11,0,6,10,5,7,11,1,6,1,3
14,11,0,6,10,5,7,11,1,6,1,5
10,119,0,4,10,10,5,11,1,6,1,0
10,119,0,4,7,10,5,11,1,6,1,0
10,119,0,2,10,10,5,11,1,6,1,0
10,119,0,2,7,10,5,11,1,6,1,0
10,34,1,4,7,2,5,11,1,6,1,7
10,34,1,4,7,5,5,11,1,6,1,7
10,34,1,4,10,2,5,11,1,6,1,7
10,34,1,4,10,5,5,11,1,6,1,7
10,34,1,0,7,2,5,11,1,6,1,7
10,34,1,0,7,5,5,11,1,6,1,7
10,34,1,0,10,2,5,11,1,6,1,7
10,34,1,0,10,5,5,11,1,6,1,7
10,85,1,4,10,10,8,11,1,6,0,1
10,85,1,4,10,5,8,11,1,6,0,1
10,85,1,0,10,10,8,11,1,6,0,1
10,85,1,0,10,5,8,11,1,6,0,1
10,113,1,0,10,5,5,11,1,6,0,1
10,64,0,0,10,5,8,11,1,6,0,1
10,50,0,4,2,10,8,11,1,6,0,1
10,50,0,4,2,2,8,11,1,6,0,1
10,50,0,0,2,10,8,11,1,6,0,1
10,50,0,0,2,2,8,11,1,6,0,1
10,51,0,6,9,5,8,11,1,6,0,1
10,51,0,6,9,2,8,11,1,6,0,1
10,51,0,2,9,5,8,11,1,6,0,1
10,51,0,2,9,2,8,11,1,6,0,1
10,32,0,6,11,5,8,11,1,6,0,1
10,32,0,6,11,11,8,11,1,6,0,1
10,32,0,6,11,10,8,11,1,6,0,1
10,32,0,2,11,5,8,11,1,6,0,1
10,32,0,2,11,11,8,11,1,6,0,1
10,32,0,2,11,10,8,11,1,6,0,1
10,153,0,6,3,5,5,11,1,4,0,1
10,153,0,2,3,5,5,11,1,4,0,1
10,69,1,6,11,5,5,6,1,6,0,1
10,102,1,0,11,2,8,3,1,4,0,1
10,102,1,0,11,2,8,6,1,4,0,1
10,102,1,0,11,5,8,3,1,4,0,1
10,102,1,0,11,5,8,6,1,4,0,1
10,102,1,0,11,3,8,3,1,4,0,1
10,102,1,0,11,3,8,6,1,4,0,1
10,48,1,0,8,5,8,11,1,6,1,8
10,48,1,0,3,5,8,11,1,6,1,8
10,160,1,6,4,5,3,6,1,1,1,7
10,160,1,6,4,11,3,6,1,1,1,7
2,23,0,6,9,5,8,6,1,6,0,1
2,23,0,6,8,5,8,6,1,6,0,1
2,23,0,4,9,5,8,6,1,6,0,1
2,23,0,4,8,5,8,6,1,6,0,1
2,4,0,6,3,5,8,6,1,6,0,1
2,4,0,6,8,5,8,6,1,6,0,1
2,108,0,6,0,5,8,1,1,6,0,1
2,108,0,6,0,5,8,12,1,6,0,1
2,108,0,6,0,11,8,1,1,6,0,1
2,108,0,6,0,11,8,12,1,6,0,1
2,108,0,6,0,1,8,1,1,6,0,1
2,108,0,6,0,1,8,12,1,6,0,1
2,169,0,6,0,5,8,12,1,6,0,1
2,169,0,6,0,11,8,12,1,6,0,1
2,43,1,6,1,5,8,12,1,6,0,1
2,43,1,6,5,5,8,12,1,6,0,1
2,43,1,6,7,5,8,12,1,6,0,1
2,43,1,6,3,5,8,12,1,6,0,1
2,83,1,6,1,5,8,10,1,6,0,1
2,83,1,6,1,5,8,1,1,6,0,1
2,83,1,6,1,11,8,10,1,6,0,1
2,83,1,6,1,11,8,1,1,6,0,1
2,97,0,6,0,5,8,6,1,6,0,1
2,97,0,6,0,5,8,12,1,6,0,1
2,97,0,6,5,5,8,6,1,6,0,1
2,97,0,6,5,5,8,12,1,6,0,1
2,7,1,6,11,5,8,6,1,6,0,1
2,7,1,4,11,5,8,6,1,6,0,1
2,100,0,6,7,5,8,1,1,6,0,1
2,100,0,6,7,5,8,6,1,6,0,1
2,100,0,6,7,6,8,1,1,6,0,1
2,100,0,6,7,6,8,6,1,6,0,1
2,100,0,6,8,5,8,1,1,6,0,1
2,100,0,6,8,5,8,6,1,6,0,1
2,100,0,6,8,6,8,1,1,6,0,1
2,100,0,6,8,6,8,6,1,6,0,1
2,92,0,4,0,5,7,11,1,6,0,1
2,92,0,4,0,6,7,11,1,6,0,1
2,92,0,4,0,1,7,11,1,6,0,1
2,92,0,6,0,5,7,11,1,6,0,1
2,92,0,6,0,6,7,11,1,6,0,1
2,92,0,6,0,1,7,11,1,6,0,1
2,18,0,6,11,2,7,11,1,6,0,1
2,18,0,6,11,5,7,11,1,6,0,1
2,79,0,6,8,11,8,12,1,5,1,8
2,79,0,6,3,11,8,12,1,5,1,8
2,126,0,6,8,5,8,6,1,4,1,5
2,126,0,6,3,5,8,6,1,4,1,5
2,126,0,6,7,5,8,6,1,4,1,5
2,122,0,6,3,5,5,6,1,6,0,1
2,122,0,6,8,5,5,6,1,6,0,1
16,20,1,6,8,8,8,6,1,6,0,1
16,20,1,6,8,5,8,6,1,6,0,1
16,20,1,2,8,8,8,6,1,6,0,1
16,20,1,2,8,5,8,6,1,6,0,1
16,20,1,5,8,8,8,6,1,6,0,1
16,20,1,5,8,5,8,6,1,6,0,1
16,157,1,2,0,5,4,4,1,6,0,1
16,157,1,2,0,5,4,6,1,6,0,1
16,157,1,2,5,5,4,4,1,6,0,1
16,157,1,2,5,5,4,6,1,6,0,1
16,157,1,2,7,5,4,4,1,6,0,1
16,157,1,2,7,5,4,6,1,6,0,1
16,157,1,5,0,5,4,4,1,6,0,1
16,157,1,5,0,5,4,6,1,6,0,1
16,157,1,5,5,5,4,4,1,6,0,1
16,157,1,5,5,5,4,6,1,6,0,1
16,157,1,5,7,5,4,4,1,6,0,1
16,157,1,5,7,5,4,6,1,6,0,1
16,53,1,5,0,6,8,7,1,6,0,1
16,53,1,5,0,6,8,12,1,6,0,1
16,53,1,5,0,11,8,7,1,6,0,1
16,53,1,5,0,11,8,12,1,6,0,1
4,25,0,6,9,11,8,12,1,6,0,1
4,25,0,2,9,11,8,12,1,6,0,1
4,25,0,5,9,11,8,12,1,6,0,1
4,150,0,5,11,5,8,7,1,6,0,1
4,150,0,5,11,5,8,12,1,6,0,1
4,150,0,5,11,11,8,7,1,6,0,1
4,150,0,5,11,11,8,12,1,6,0,1
4,73,0,5,6,5,8,6,1,6,0,1
4,73,0,3,6,5,8,6,1,6,0,1
15,95,0,2,11,4,8,11,1,6,0,1
15,95,0,2,11,2,8,11,1,6,0,1
15,95,0,2,11,0,8,11,1,6,0,1
15,95,0,2,11,10,8,11,1,6,0,1
15,15,0,5,11,5,8,6,1,6,0,1
15,15,0,3,11,5,8,6,1,6,0,1
21,90,1,3,1,11,8,12,1,6,0,1
21,90,1,3,1,11,8,6,1,6,0,1
21,90,1,3,1,6,8,12,1,6,0,1
21,90,1,3,1,6,8,6,1,6,0,1
21,90,1,3,1,8,8,12,1,6,0,1
21,90,1,3,1,8,8,6,1,6,0,1
21,90,1,3,1,5,8,12,1,6,0,1
21,90,1,3,1,5,8,6,1,6,0,1
21,90,1,3,8,11,8,12,1,6,0,1
21,90,1,3,8,11,8,6,1,6,0,1
21,90,1,3,8,6,8,12,1,6,0,1
21,90,1,3,8,6,8,6,1,6,0,1
21,90,1,3,8,8,8,12,1,6,0,1
21,90,1,3,8,8,8,6,1,6,0,1
21,90,1,3,8,5,8,12,1,6,0,1
21,90,1,3,8,5,8,6,1,6,0,1
21,90,1,3,5,11,8,12,1,6,0,1
21,90,1,3,5,11,8,6,1,6,0,1
21,90,1,3,5,6,8,12,1,6,0,1
21,90,1,3,5,6,8,6,1,6,0,1
21,90,1,3,5,8,8,12,1,6,0,1
21,90,1,3,5,8,8,6,1,6,0,1
21,90,1,3,5,5,8,12,1,6,0,1
21,90,1,3,5,5,8,6,1,6,0,1
6,130,1,3,7,5,0,2,1,6,0,1
6,130,1,3,7,10,0,2,1,6,0,1
6,130,1,3,8,5,0,2,1,6,0,1
6,130,1,3,8,10,0,2,1,6,0,1
9,70,0,2,1,0,8,11,1,6,1,1
7,46,1,6,5,5,8,6,1,6,0,1
7,46,1,3,5,5,8,6,1,6,0,1
3,68,1,3,7,11,0,2,1,6,1,1
3,68,1,3,7,6,0,2,1,6,1,1
3,68,1,3,7,2,0,2,1,6,1,1
3,68,1,3,7,5,0,2,1,6,1,1
3,68,1,3,7,8,0,2,1,6,1,1
3,124,1,3,6,2,0,2,1,6,0,1
3,44,0,3,10,11,4,4,1,6,0,1
3,44,0,3,10,11,4,6,1,6,0,1
3,62,1,2,2,6,8,6,1,6,0,1
3,62,1,2,2,1,8,6,1,6,0,1
3,62,1,2,2,5,8,6,1,6,0,1
3,62,1,2,2,3,8,6,1,6,0,1
3,62,1,2,7,6,8,6,1,6,0,1
3,62,1,2,7,1,8,6,1,6,0,1
3,62,1,2,7,5,8,6,1,6,0,1
3,62,1,2,7,3,8,6,1,6,0,1
3,62,1,2,0,6,8,6,1,6,0,1
3,62,1,2,0,1,8,6,1,6,0,1
3,62,1,2,0,5,8,6,1,6,0,1
3,62,1,2,0,3,8,6,1,6,0,1
3,62,1,6,2,6,8,6,1,6,0,1
3,62,1,6,2,1,8,6,1,6,0,1
3,62,1,6,2,5,8,6,1,6,0,1
3,62,1,6,2,3,8,6,1,6,0,1
3,62,1,6,7,6,8,6,1,6,0,1
3,62,1,6,7,1,8,6,1,6,0,1
3,62,1,6,7,5,8,6,1,6,0,1
3,62,1,6,7,3,8,6,1,6,0,1
3,62,1,6,0,6,8,6,1,6,0,1
3,62,1,6,0,1,8,6,1,6,0,1
3,62,1,6,0,5,8,6,1,6,0,1
3,62,1,6,0,3,8,6,1,6,0,1
3,19,1,2,5,5,4,6,1,6,1,1
3,19,1,2,5,11,4,6,1,6,1,1
3,19,1,5,5,5,4,6,1,6,1,1
3,19,1,5,5,11,4,6,1,6,1,1
19,162,1,3,11,10,1,11,1,6,1,1
3,49,1,3,11,2,1,3,1,6,0,1
3,49,1,3,11,2,1,6,1,6,0,1
3,49,1,3,11,3,1,3,1,6,0,1
3,49,1,3,11,3,1,6,1,6,0,1
3,152,1,3,11,5,1,6,1,6,0,1
3,152,1,3,11,1,1,6,1,6,0,1
13,35,0,4,11,5,8,6,1,6,0,1
13,35,0,4,11,2,8,6,1,6,0,1
13,35,0,1,11,5,8,6,1,6,0,1
13,35,0,1,11,2,8,6,1,6,0,1
13,35,0,3,11,5,8,6,1,6,0,1
13,35,0,3,11,2,8,6,1,6,0,1
11,78,1,6,7,11,8,12,1,6,0,1
11,78,1,2,7,11,8,12,1,6,0,1
11,78,1,5,7,11,8,12,1,6,0,1
